K,Time,Position,Velocity
1,1.011011011011011,0.5310046279117517,-0.8475814409284158
1,1.021021021021021,0.5224985710042254,-0.8528635123241504
1,1.031031031031031,0.5139402285457996,-0.8580597972407034
1,1.0410410410410411,0.5053304421636529,-0.8631697458699162
1,1.0510510510510511,0.4966700577677006,-0.8681928192738423
1,1.0610610610610611,0.4879599255505951,-0.8731284893847452
1,1.0710710710710711,0.4792008999877255,-0.8779762390051001
1,1.0810810810810811,0.4703938398372182,-0.8827355618075932
1,1.0910910910910911,0.4615396081399362,-0.8874059623351216
1,1.1011011011011012,0.4526390722194799,-0.8919869560007936
1,1.1111111111111112,0.4436931036821863,-0.8964780690879287
1,1.1211211211211212,0.4347025784171294,-0.9008788387500571
1,1.1311311311311312,0.4256683765961203,-0.9051888130109205
1,1.1411411411411412,0.41659138267370716,-0.9094075507644714
1,1.1511511511511512,0.40747248538717473,-0.9135346217748734
1,1.1611611611611612,0.398312577756545,-0.9175696066765013
1,1.1711711711711712,0.3891125570845771,-0.9215120969739411
1,1.1811811811811812,0.3798733249567665,-0.9253616950419895
1,1.1911911911911912,0.37059578724134634,-0.9291180141256543
1,1.2012012012012012,0.36128085408928623,-0.9327806783401549
1,1.2112112112112112,0.351929439934293,-0.9363493226709212
1,1.2212212212212212,0.34254246349281026,-0.9398235929735945
1,1.2312312312312312,0.33312084776401885,-0.9432031459740269
1,1.2412412412412412,0.32366552002983623,-0.9464876492682819
1,1.2512512512512513,0.314177411854917,-0.9496767813226341
1,1.2612612612612613,0.30465745908665287,-0.9527702314735685
1,1.2712712712712713,0.2951066018551724,-0.9557676999277822
1,1.2812812812812813,0.2855257845733408,-0.9586688977621827
1,1.2912912912912913,0.27591595593676066,-0.9614735469238884
1,1.3013013013013013,0.26627806892377154,-0.9641813802302296
1,1.3113113113113113,0.25661308079544964,-0.9667921413687468
1,1.3213213213213213,0.24692195309560822,-0.9693055848971923
1,1.3313313313313313,0.23720565165079782,-0.9717214762435288
1,1.3413413413413413,0.22746514657030542,-0.9740395917059307
1,1.3513513513513513,0.21770141224615547,-0.976259718452783
1,1.3613613613613613,0.2079154273531092,-0.978381654522682
1,1.3713713713713713,0.1981081748486646,-0.980405208824435
1,1.3813813813813813,0.1882806419730566,-0.9823302011370607
1,1.3913913913913913,0.1784338202492577,-0.9841564621097881
1,1.4014014014014013,0.16856870548297664,-0.9858838332620583
1,1.4114114114114114,0.15868629776265952,-0.9875121669835226
1,1.4214214214214214,0.14878760145948922,-0.9890413265340439
1,1.4314314314314314,0.13887362522738567,-0.9904711860436957
1,1.4414414414414414,0.1289453820030061,-0.9918016305127633
1,1.4514514514514514,0.11900388900574377,-0.9930325558117424
1,1.4614614614614614,0.10905016773772991,-0.9941638686813401
1,1.4714714714714714,0.099085243983832,-0.9951954867324745
1,1.4814814814814814,0.08911014781165516,-0.9961273384462748
1,1.4914914914914914,0.07912591357154086,-0.9969593631740811
1,1.5015015015015014,0.06913357989656788,-0.9976915111374449
1,1.5115115115115114,0.059134189702551576,-0.9983237434281286
1,1.5215215215215214,0.04912879018804461,-0.9988560320081057
1,1.5315315315315314,0.03911843283433658,-0.9992883597095606
1,1.5415415415415414,0.029104173405454348,-0.9996207202348892
1,1.5515515515515514,0.019087071948160728,-0.9998531181566981
1,1.5615615615615615,0.009068192791956697,-0.999985568917805
1,1.5715715715715715,-0.0009513954509206002,-1.0000180988312388
1,1.5815815815815815,-0.010970619885496635,-0.9999507450802394
1,1.5915915915915915,-0.020988403334060268,-0.9997835557182582
1,1.6016016016016015,-0.031003664336163306,-0.9995165896689568
1,1.6116116116116117,-0.04101531714862039,-0.9991499167262086
1,1.6216216216216217,-0.051022271745508996,-0.9986836175540978
1,1.6316316316316317,-0.061023433818170436,-0.9981177836869198
1,1.6416416416416417,-0.07101770477520808,-0.9974525175291808
1,1.6516516516516517,-0.08100398174248924,-0.9966879323555988
1,1.6616616616616617,-0.09098115756314362,-0.9958241523111018
1,1.6716716716716717,-0.10094812079756432,-0.9948613124108296
1,1.6816816816816818,-0.11090375572340716,-0.9937995585401329
1,1.6916916916916918,-0.12084694233559157,-0.9926390474545737
1,1.7017017017017018,-0.1307775273165616,-0.9913799713400837
1,1.7117117117117118,-0.14069624412973716,-0.9900225014154314
1,1.7217217217217218,-0.150602029094976,-0.9885667303270013
1,1.7317317317317318,-0.1604937799357938,-0.98701275902557
1,1.7417417417417418,-0.17037040076174748,-0.9853606984149801
1,1.7517517517517518,-0.18023080206843511,-0.9836106693521406
1,1.7617617617617618,-0.19007390073749617,-0.9817628026470268
1,1.7717717717717718,-0.19989862003661107,-0.9798172390626804
1,1.7817817817817818,-0.20970388961950162,-0.9777741293152092
1,1.7917917917917918,-0.21948864552593084,-0.9756336340737876
1,1.8018018018018018,-0.22925183018170286,-0.973395923960656
1,1.8118118118118118,-0.23899239239866307,-0.9710611795511213
1,1.8218218218218218,-0.24870928737469808,-0.9686295913735566
1,1.8318318318318318,-0.2584014766937358,-0.9661013599094016
1,1.8418418418418419,-0.2680679283257451,-0.963476695593162
1,1.8518518518518519,-0.2777076166267362,-0.9607558188124097
1,1.8618618618618619,-0.28731952233876074,-0.9579389599077833
1,1.8718718718718719,-0.29690263258991123,-0.9550263591729875
1,1.8818818818818819,-0.3064559408943215,-0.9520182668547933
1,1.8918918918918919,-0.3159784471521667,-0.948914943153038
1,1.901901901901902,-0.3254691576496631,-0.9457166582206255
1,1.911911911911912,-0.3349270850590682,-0.9424236921635253
1,1.921921921921922,-0.3443512484386806,-0.9390363350407741
1,1.931931931931932,-0.3537406732328404,-0.9355548868644742
1,1.941941941941942,-0.36309439127192855,-0.9319796575997946
1,1.951951951951952,-0.37241144077236754,-0.9283109671649705
1,1.961961961961962,-0.38169086633662075,-0.9245491454313035
1,1.971971971971972,-0.3909317189531931,-0.9206945322231612
1,1.981981981981982,-0.4001330559966304,-0.9167474773179779
1,1.991991991991992,-0.40929394122751994,-0.9127083404462539
1,2.002002002002002,-0.41841344479249015,-0.9085774912915561
1,2.012012012012012,-0.42749064322421043,-0.9043553094905176
1,2.022022022022022,-0.4365246194413917,-0.9000421846328376
1,2.032032032032032,-0.4455144627487859,-0.8956385162612818
1,2.042042042042042,-0.45445926883718635,-0.8911447138716823
1,2.052052052052052,-0.46335813978342744,-0.8865611969129373
1,2.062062062062062,-0.47221018405038484,-0.8818883947870115
1,2.0720720720720722,-0.48101451648697535,-0.8771267468489358
1,2.0820820820820822,-0.4897702583281572,-0.8722767024068074
1,2.0920920920920922,-0.49847653719492935,-0.8673387207217897
1,2.1021021021021022,-0.5071324870943326,-0.862313271008113
1,2.1121121121121122,-0.5157372484194485,-0.8572008324330729
1,2.1221221221221223,-0.5242899679494,-0.8520018941170322
1,2.1321321321321323,-0.5327897988493511,-0.8467169551334196
1,2.1421421421421423,-0.5412359006705073,-0.8413465245087302
1,2.1521521521521523,-0.549627439350115,-0.8358911212225254
1,2.1621621621621623,-0.5579635872114621,-0.8303512742074328
1,2.1721721721721723,-0.5662435229638774,-0.8247275223491467
1,2.1821821821821823,-0.5744664317027312,-0.8190204144864273
1,2.1921921921921923,-0.5826315049094346,-0.813230509411101
1,2.2022022022022023,-0.5907379404514403,-0.8073583758680611
1,2.2122122122122123,-0.5987849425822427,-0.8014045925552666
1,2.2222222222222223,-0.6067717219413759,-0.7953697481237433
1,2.2322322322322323,-0.6146974955544164,-0.7892544411775829
1,2.2422422422422423,-0.6225614868329821,-0.7830592802739437
1,2.2522522522522523,-0.630362925574731,-0.7767848839230502
1,2.2622622622622623,-0.6381010479633633,-0.770431880588193
1,2.2722722722722724,-0.6457750965686199,-0.7640009086857296
1,2.2822822822822824,-0.6533843203462832,-0.757492616585083
1,2.2922922922922924,-0.6609279746381768,-0.7509076626087434
1,2.3023023023023024,-0.6684053211721649,-0.7442467150322666
1,2.3123123123123124,-0.6758156280621538,-0.7375104520842748
1,2.3223223223223224,-0.6831581698080904,-0.7306995619464569
1,2.3323323323323324,-0.6904322272959634,-0.7238147427535679
1,2.3423423423423424,-0.6976370877978021,-0.716856702593429
1,2.3523523523523524,-0.7047720449716768,-0.709826159506928
1,2.3623623623623624,-0.7118363988617,-0.7027238414880184
1,2.3723723723723724,-0.7188294558980249,-0.6955504864837208
1,2.3823823823823824,-0.7257505288968457,-0.6883068423941214
1,2.3923923923923924,-0.7325989370603976,-0.6809936670723735
1,2.4024024024024024,-0.7393740059769581,-0.6736117283246958
1,2.4124124124124124,-0.7460750676208446,-0.666161803910374
1,2.4224224224224224,-0.7527014603524166,-0.6586446815417599
1,2.4324324324324325,-0.7592525289180746,-0.6510611588842714
1,2.4424424424424425,-0.7657276244502599,-0.643412043556393
1,2.4524524524524525,-0.7721261044674557,-0.6356981531296755
1,2.4624624624624625,-0.7784473328741855,-0.6279203151287358
1,2.4724724724724725,-0.7846906799610155,-0.6200793670312572
1,2.4824824824824825,-0.7908555224045514,-0.6121761562679893
1,2.4924924924924925,-0.796941243267441,-0.6042115402227483
1,2.5025025025025025,-0.8029472319983733,-0.596186386232416
1,2.5125125125125125,-0.8088728844320783,-0.5881015715869415
1,2.5225225225225225,-0.8147176027893277,-0.5799579835293391
1,2.5325325325325325,-0.8204807956769334,-0.5717565192556906
1,2.5425425425425425,-0.8261618780877497,-0.5634980859151432
1,2.5525525525525525,-0.831760271400671,-0.5551836006099105
1,2.5625625625625625,-0.8372754033806339,-0.5468139903952728
1,2.5725725725725725,-0.8427067081786155,-0.5383901922795765
1,2.5825825825825826,-0.8480536263316345,-0.5299131532242345
1,2.5925925925925926,-0.8533156047627508,-0.5213838301437254
1,2.6026026026026026,-0.8584920967810651,-0.512803189905595
1,2.6126126126126126,-0.8635825620817197,-0.504172209330455
1,2.6226226226226226,-0.8685864667458981,-0.49549187519198296
1,2.6326326326326326,-0.8735032832408247,-0.48676318421692344
1,2.6426426426426426,-0.8783324904197658,-0.47798714308508705
1,2.6526526526526526,-0.8830735735220281,-0.4691647684293506
1,2.6626626626626626,-0.8877260241729598,-0.4602970868356573
1,2.6726726726726726,-0.8922893403839504,-0.4513851348430167
1,2.6826826826826826,-0.8967630321469966,-0.44242995033368016
1,2.6926926926926926,-0.9011476262123868,-0.4334309914709389
1,2.7027027027027026,-0.9054433517734225,-0.4243880745868176
1,2.7127127127127126,-0.9096496802019789,-0.41530217537849556
1,2.7227227227227226,-0.9137660946743844,-0.40617426969906123
1,2.7327327327327327,-0.9177920901714208,-0.3970053335575122
1,2.7427427427427427,-0.9217271734783234,-0.3877963431187553
1,2.7527527527527527,-0.9255708631847808,-0.37854827470360647
1,2.7627627627627627,-0.9293226896849347,-0.36926210478879073
1,2.7727727727727727,-0.9329821951773807,-0.3599388100069423
1,2.7827827827827827,-0.9365489336651672,-0.35057936714660465
1,2.7927927927927927,-0.9400224709557965,-0.34118475315223035
1,2.8028028028028027,-0.943402384661224,-0.33175594512418105
1,2.8128128128128127,-0.9466882641978582,-0.32229392031872767
1,2.8228228228228227,-0.9498797107865617,-0.3127996561480502
1,2.8328328328328327,-0.9529763374526498,-0.3032741301802379
1,2.8428428428428427,-0.9559777690258914,-0.2937183201392891
1,2.8528528528528527,-0.9588836421405088,-0.28413320390511126
1,2.8628628628628627,-0.9616936052351777,-0.27451975951352103
1,2.8728728728728727,-0.9644073185530272,-0.2648789651562444
1,2.8828828828828827,-0.9670244541416395,-0.2552117991809162
1,2.8928928928928928,-0.9695446958530505,-0.24551924009108053
1,2.9029029029029028,-0.9719677393437494,-0.2358022665461908
1,2.9129129129129128,-0.9742932920746785,-0.22606185736160944
1,2.9229229229229228,-0.9765210733112338,-0.21629899150860804
1,2.932932932932933,-0.9786508141232646,-0.20651464811436737
1,2.942942942942943,-0.9806822573850735,-0.19670980646197728
1,2.952952952952953,-0.9826151577754165,-0.18688544599043705
1,2.962962962962963,-0.984449281777503,-0.17704254629465477
1,2.972972972972973,-0.9861844076789956,-0.1671820871254479
1,2.982982982982983,-0.9878203255720106,-0.15730504838954296
1,2.992992992992993,-0.9893568373531174,-0.14741241014957568
1,3.003003003003003,-0.9907937567233387,-0.13750515262409096
1,3.013013013013013,-0.992130909188151,-0.12758425618754282
1,3.023023023023023,-0.9933681320574836,-0.11765070137029437
1,3.033033033033033,-0.9945052744457199,-0.10770546885861815
1,3.043043043043043,-0.9955421972716958,-0.0977495394946955
1,3.053053053053053,-0.9964787732587013,-0.0877838942766172
1,3.063063063063063,-0.9973148869344792,-0.0778095143583829
1,3.073073073073073,-0.9980504346312262,-0.06782738104990177
1,3.083083083083083,-0.9986853244855921,-0.05783847581699186
1,3.093093093093093,-0.99921947643868,-0.04784378028138048
1,3.103103103103103,-0.9996528222360466,-0.037844276220704076
1,3.113113113113113,-0.9999853054277016,-0.027840945568508246
1,3.123123123123123,-1.0002168813681085,-0.017834770414247803
1,3.133133133133133,-1.000347517216184,-0.007826733003286623
1,3.143143143143143,-1.0003771919352982,0.0021821842631021826
1,3.153153153153153,-1.0003058962932743,0.012190998827736332
1,3.163163163163163,-1.000133632862389,0.022198727977524424
1,3.173173173173173,-0.999860416019373,0.03220438884346605
1,3.183183183183183,-0.9994862719454094,0.04220699840065134
1,3.193193193193193,-0.9990112386261354,0.05220557346826149
1,3.203203203203203,-0.9984353658516409,0.062199130709568284
1,3.2132132132132134,-0.9977587152164699,0.07218668663193517
1,3.2232232232232234,-0.9969813601196192,0.08216725758681498
1,3.2332332332332334,-0.9961033857645395,0.09213985976975247
1,3.2432432432432434,-0.9951248891591342,0.10210350922038314
1,3.2532532532532534,-0.9940459791157606,0.11205722182243294
1,3.2632632632632634,-0.9928667762512293,0.12200001330371912
1,3.2732732732732734,-0.9915874129868042,0.13193089923614942
1,3.2832832832832834,-0.9902080335482022,0.14184889503572262
1,3.2932932932932935,-0.9887287939655943,0.151753015962528
1,3.3033033033033035,-0.9871498620736044,0.1616422771207464
1,3.3133133133133135,-0.9854714175113098,0.1715156934586487
1,3.3233233233233235,-0.9836936517222413,0.18137227976859716
1,3.3333333333333335,-0.981816767954383,0.19121105068704447
1,3.3433433433433435,-0.9798409812601724,0.2010310206945347
1,3.3533533533533535,-0.9777665184965003,0.21083120411570233
1,3.3633633633633635,-0.9755936183247109,0.2206106151192725
1,3.3733733733733735,-0.973322531210602,0.23036826771806196
1,3.3833833833833835,-0.9709535194244243,0.24010317576897755
1,3.3933933933933935,-0.9684868570408822,0.24981435297301746
1,3.4034034034034035,-0.9659228299391336,0.25950081287527027
1,3.4134134134134135,-0.9632617358027893,0.2691615688649157
1,3.4234234234234235,-0.9605038841199139,0.2787956341752241
1,3.4334334334334335,-0.9576495961830255,0.28840202188355735
1,3.4434434434434436,-0.9546992050890948,0.2979797449113668
1,3.4534534534534536,-0.9516530557395466,0.3075278160241963
1,3.4634634634634636,-0.9485115048402588,0.317045247831679
1,3.4734734734734736,-0.9452749209015628,0.32653105278754013
1,3.4834834834834836,-0.9419436842382433,0.3359842431895951
1,3.4934934934934936,-0.9385181869695381,0.34540383117975004
1,3.5035035035035036,-0.9349988330191389,0.3547888287440025
1,3.5135135135135136,-0.9313860381151904,0.3641382477124403
1,3.5235235235235236,-0.9276802297902907,0.3734510997592426
1,3.5335335335335336,-0.9238818473814915,0.382726396402679
1,3.5435435435435436,-0.9199913420302975,0.3919631490051103
1,3.5535535535535536,-0.9160091766826672,0.40116036877298766
1,3.5635635635635636,-0.911935826089012,0.41031706675685353
1,3.5735735735735736,-0.9077717768041972,0.41943225385134086
1,3.5835835835835836,-0.9035175271875411,0.42850494079517387
1,3.5935935935935936,-0.8991735874028154,0.43753413817116715
1,3.6036036036036037,-0.8947404794182451,0.44651885640622657
1,3.6136136136136137,-0.890218737006509,0.4554581057713486
1,3.6236236236236237,-0.8856089057447389,0.4643508963816203
1,3.6336336336336337,-0.88091154301452,0.4731962381962199
1,3.6436436436436437,-0.876127218001891,0.4819931410184166
1,3.6536536536536537,-0.8712565116973436,0.4907406144955707
1,3.6636636636636637,-0.8663000074139674,0.4994376862280026
1,3.6736736736736737,-0.8612574449511875,0.5080849796424651
1,3.6836836836836837,-0.8561288049528678,0.5166825608946651
1,3.6936936936936937,-0.8509146085809816,0.5252294626787293
1,3.7037037037037037,-0.845615383739958,0.5337247271727141
1,3.7137137137137137,-0.840231665076683,0.5421674060386061
1,3.7237237237237237,-0.8347639939804978,0.5505565604223215
1,3.7337337337337337,-0.8292129185832007,0.5588912609537062
1,3.7437437437437437,-0.8235789937590454,0.5671705877465362
1,3.7537537537537538,-0.8178627811247423,0.575393630398517
1,3.7637637637637638,-0.8120648490394577,0.5835594879912842
1,3.7737737737737738,-0.8061857726048143,0.5916672690904032
1,3.7837837837837838,-0.8002261336648906,0.599716091745369
1,3.793793793793794,-0.7941865208062215,0.6077050834896067
1,3.803803803803804,-0.7880675293577983,0.6156333813404711
1,3.813813813813814,-0.7818697613910679,0.6235001317992466
1,3.823823823823824,-0.7755938257199338,0.6313044908511478
1,3.833833833833834,-0.7692403379007557,0.639045623965319
1,3.843843843843844,-0.7628099202323493,0.6467227060948343
1,3.853853853853854,-0.7563032017559863,0.6543349216766975
1,3.863863863863864,-0.7497208182553949,0.6618814646318423
1,3.873873873873874,-0.7430634122567594,0.6693615383651323
1,3.883883883883884,-0.7363316330287202,0.6767743557653609
1,3.893893893893894,-0.7295261365823738,0.6841191392052512
1,3.903903903903904,-0.7226475856712729,0.6913951205414565
1,3.913913913913914,-0.7156966497914264,0.6986015411145593
1,3.923923923923924,-0.7086740051812996,0.7057376517490724
1,3.933933933933934,-0.7015803348218136,0.7128027127534383
1,3.943943943943944,-0.6944163284363458,0.7197959939200294
1,3.953953953953954,-0.6871826824907299,0.7267167745251476
1,3.963963963963964,-0.6798801001932555,0.7335643433290251
1,3.973973973973974,-0.6725092914946688,0.7403379985758234
1,3.983983983983984,-0.6650709730881715,0.7470370479936345
1,3.993993993993994,-0.6575658684094223,0.7536608087944794
1,4.004004004004004,-0.649994707636535,0.7602086076743098
1,4.014014014014014,-0.642358227690081,0.7666797808130063
1,4.024024024024024,-0.6346571722330866,0.77307367387438
1,4.034034034034034,-0.6268922916710349,0.7793896420061716
1,4.044044044044044,-0.619064343151865,0.7856270498400515
1,4.054054054054054,-0.6111740905659722,0.7917852714916203
1,4.064064064064064,-0.603222304546208,0.7978636905604081
1,4.074074074074074,-0.5952097624678798,0.8038617001298748
1,4.084084084084084,-0.5871372484487516,0.8097787027674104
1,4.094094094094094,-0.5790055533490432,0.8156141105243344
1,4.104104104104104,-0.5708154747714308,0.8213673449358964
1,4.114114114114114,-0.5625678170610469,0.8270378370212754
1,4.124124124124124,-0.5542633913054796,0.832625027283581
1,4.134134134134134,-0.5459030153347737,0.8381283657098518
1,4.1441441441441444,-0.5374875137214301,0.8435473117710567
1,4.1541541541541545,-0.5290177177804058,0.8488813344220942
1,4.1641641641641645,-0.5204944655691137,0.8541299121017927
1,4.1741741741741745,-0.5119186018874234,0.8592925327329104
1,4.1841841841841845,-0.5032909782776602,0.8643686937221355
1,4.1941941941941945,-0.4946124530246058,0.8693579019600859
1,4.2042042042042045,-0.485883891155498,0.8742596738213091
1,4.2142142142142145,-0.47710616444003084,0.8790735351642828
1,4.2242242242242245,-0.4682801513903545,0.8837990213314142
1,4.2342342342342345,-0.45940673726107517,0.8884356771490405
1,4.2442442442442445,-0.4504868140492555,0.8929830569274289
1,4.2542542542542545,-0.4415212804944141,0.8974407244607757
1,4.2642642642642645,-0.43251104207852586,0.9018082530272081
1,4.2742742742742745,-0.4234570110260217,0.9060852253887823
1,4.2842842842842845,-0.4143601063037888,0.9102712337914847
1,4.2942942942942945,-0.4052212536211705,0.9143658799652312
1,4.3043043043043046,-0.3960413854299665,0.9183687751238678
1,4.314314314314315,-0.38682144092443205,0.9222795399651704
1,4.324324324324325,-0.3775623660412796,0.9260978046708443
1,4.334334334334335,-0.36826511345967683,0.9298232089065253
1,4.344344344344345,-0.35893064260124774,0.933455401821778
1,4.354354354354355,-0.34955991963007305,0.9369940420500982
1,4.364364364364365,-0.3401539174526892,0.9404387977089101
1,4.374374374374375,-0.3307136157180889,0.9437893463995688
1,4.384384384384385,-0.32124000081772075,0.9470453752073587
1,4.394394394394395,-0.31173406588549013,0.9502065807014939
1,4.404404404404405,-0.30219681079775806,0.9532726689351189
1,4.414414414414415,-0.29262924217334196,0.9562433554453074
1,4.424424424424425,-0.2830323733735154,0.9591183652530635
1,4.434434434434435,-0.27340722450200816,0.9618974328633205
1,4.444444444444445,-0.2637548224050059,0.964580302264942
1,4.454454454454455,-0.2540762006711509,0.9671667269307213
1,4.464464464464465,-0.24437239963154134,0.9696564698173813
1,4.474474474474475,-0.23464446635973146,0.9720493033655753
1,4.484484484484485,-0.22489345467173194,0.9743450094998856
1,4.494494494494495,-0.2151204251260096,0.9765433796288248
1,4.504504504504505,-0.20532644502348707,0.9786442146448358
1,4.514514514514515,-0.1955125884075437,0.9806473249242902
1,4.524524524524525,-0.18567993606401456,0.9825525303274902
1,4.534534534534535,-0.17582957552119116,0.9843596601986677
1,4.544544544544545,-0.16596260104982108,0.9860685533659844
1,4.554554554554555,-0.15608011366310792,0.9876790581415317
1,4.564564564564565,-0.14618322111671167,0.9891910323213311
1,4.574574574574575,-0.13627303790874845,0.9906043431853335
1,4.584584584584585,-0.12635009096969976,0.991919059511037
1,4.594594594594595,-0.11641358815061767,0.9931356396420915
1,4.604604604604605,-0.10646448391805942,0.9942539346989826
1,4.614614614614615,-0.09650387201902139,0.995273759013261
1,4.624624624624625,-0.08653284251339302,0.9961949381812689
1,4.634634634634635,-0.07655248177395688,0.9970173090641405
1,4.644644644644645,-0.06656387248638855,0.9977407197878017
1,4.654654654654655,-0.05656809364925679,0.9983650297429698
1,4.664664664664665,-0.04656622057402336,0.9988901095851543
